EntrezID	Prediction	Score	GeneSymbol
8869	Transmembrane	0.9667	ST3GAL5
9135	UPS	0.5939	RABEP1
9839	Intracellular	0.6996	ZEB2
2534	UPS	0.6066	FYN
1107	Intracellular	0.9345	CHD3
22818	UPS	0.5947	COPZ1
51604	Signal-peptide	0.9749	PIGT
118	Intracellular	0.9327	ADD1
5707	Intracellular	0.5011	PSMD1
3688	Signal-peptide	0.8344	ITGB1
6935	Intracellular	0.9345	ZEB1
7084	Intracellular	0.9345	TK2
112476	UPS	0.5723	PRRT2
3959	Signal-peptide	0.9824	LGALS3BP
667	Intracellular	0.7019	DST
51604	Signal-peptide	0.9749	PIGT
27286	UPS	0.5724	SRPX2
2317	Intracellular	0.5034	FLNB
5325	Intracellular	0.5007	PLAGL1
6709	Intracellular	0.5476	SPTAN1
3703	Transmembrane	0.789	STT3A
71	Intracellular	0.5564	ACTG1
287	UPS	0.54990000000000006	ANK2
58508	Intracellular	0.9345	KMT2C
51474	Intracellular	0.6824	LIMA1
26020	Intracellular	0.558	LRP10
79770	Signal-peptide	0.5493	TXNDC15
25959	Intracellular	0.6423	KANK2
23321	Intracellular	0.5834	TRIM2
1729	Intracellular	0.9326	DIAPH1
51421	UPS	0.5148	AMOTL2
1601	UPS	0.5073	DAB2
1545	Transmembrane	0.6925	CYP1B1
8500	Intracellular	0.5806	PPFIA1
4090	UPS	0.5238	SMAD5
715	Signal-peptide	0.9517	C1R
9353	Signal-peptide	0.9006	SLIT2
1601	UPS	0.5916	DAB2
2037	Intracellular	0.5811	EPB41L2
23236	Intracellular	0.5544	PLCB1
26053	UPS	0.6028	AUTS2
23236	Intracellular	0.6619	PLCB1
1513	Signal-peptide	0.879	CTSK
9859	Intracellular	0.6029	CEP170
90488	Intracellular	0.5918	TMEM263
79022	Intracellular	0.9343	TMEM106C
6050	Intracellular	0.5759	RNH1
8425	Intracellular	0.7262	LTBP4
2195	Intracellular	0.5673	FAT1
79603	Intracellular	0.9342	CERS4
5707	Intracellular	0.5274	PSMD1
259217	Intracellular	0.5602	HSPA12A
80206	Intracellular	0.8798	FHOD3
79600	Signal-peptide	0.9989	TCTN1
10073	Intracellular	0.8585	SNUPN
715	Signal-peptide	0.9517	C1R
23321	Intracellular	0.9345	TRIM2
80854	Intracellular	0.6323	SETD7
55011	UPS	0.5441	PIH1D1
3688	Signal-peptide	0.817	ITGB1
8655	UPS	0.5915	DYNLL1
8754	Signal-peptide	0.8413	ADAM9
71	Intracellular	0.5564	ACTG1
302	UPS	0.5254	ANXA2
7077	UPS	0.6368	TIMP2
23603	UPS	0.5502	CORO1C
3454	Signal-peptide	0.7171	IFNAR1
1107	Intracellular	0.9345	CHD3
25996	UPS	0.568	REXO2
4140	Intracellular	0.9345	MARK3
124936	Intracellular	0.7131	CYB5D2
5315	Intracellular	0.583	PKM
79887	Signal-peptide	0.9987	PLBD1
23423	Signal-peptide	0.9623	TMED3
7168	UPS	0.5233	TPM1
22872	Intracellular	0.5507	SEC31A
9922	Intracellular	0.8798	IQSEC1
6595	Signal-peptide	0.9564	SMARCA2
1522	Signal-peptide	0.9524	CTSZ
1066	Signal-peptide	0.8709	CES1
80205	Intracellular	0.7896	CHD9
23582	Intracellular	0.9342	CCNDBP1
8869	Transmembrane	0.6003	ST3GAL5
4140	Intracellular	0.8796	MARK3
821	UPS	0.6184	CANX
4669	Intracellular	0.8553	"NAGLU"
168667	UPS	0.561	BMPER
9685	Transmembrane	0.5516	CLINT1
51084	Intracellular	0.5508	CRYL1
3688	Signal-peptide	0.6924	ITGB1
23321	UPS	0.5888	TRIM2
81609	Intracellular	0.546	SNX27
389136	UPS	0.6183	VGLL3
51429	UPS	0.5215	SNX9
253461	Intracellular	0.5698	ZBTB38
8722	Signal-peptide	0.9924	CTSF
4784	Intracellular	0.9327	NFIX
51421	Intracellular	0.8796	AMOTL2
4140	Intracellular	0.8796	MARK3
9236	Intracellular	0.9344	CCPG1
1545	UPS	0.6183	CYP1B1
5257	UPS	0.5512	PHKB
55332	Transmembrane	0.9449	DRAM1
7046	Transmembrane	0.5815	TGFBR1
3460	UPS	0.6183	IFNGR2
7474	Signal-peptide	0.7789	WNT5A
50865	UPS	0.6368	HEBP1
9659	UPS	0.5311	PDE4DIP
2802	Intracellular	0.5898	GOLGA3
22872	Intracellular	0.5507	SEC31A
116988	Intracellular	0.7192	AGAP3
10159	Signal-peptide	0.911	ATP6AP2
7343	Intracellular	0.7923	UBTF
51084	UPS	0.6316	CRYL1
25891	Signal-peptide	0.9043	PAMR1
2202	Signal-peptide	0.9999	EFEMP1
23136	Intracellular	0.9326	EPB41L3
5744	Intracellular	0.9345	PTHLH
3796	Intracellular	0.768	KIF2A
1636	Signal-peptide	0.9916	ACE
3460	Intracellular	0.6247	IFNGR2
3843	Intracellular	0.5175	IPO5
6925	Intracellular	0.5732	TCF4
4784	Intracellular	0.7103	NFIX
1636	Intracellular	0.5753	ACE
27327	UPS	0.6142	TNRC6A
71	Intracellular	0.5564	ACTG1
287	Intracellular	0.5256	ANK2
9801	UPS	0.53	MRPL19
444	UPS	0.5826	ASPH
51290	Transmembrane	0.9312	ERGIC2
4784	Intracellular	0.6991	NFIX
404093	Intracellular	0.9345	CUEDC1
51604	Signal-peptide	0.9164	PIGT
57545	Intracellular	0.8795	CC2D2A
26227	UPS	0.5491	PHGDH
7168	UPS	0.5365	TPM1
5034	Signal-peptide	0.8905	P4HB
118	Intracellular	0.6236	ADD1
8910	UPS	0.5661	SGCE
7127	UPS	0.6009	TNFAIP2
2317	Intracellular	0.5061	FLNB
9961	Intracellular	0.9345	MVP
4649	Intracellular	0.9345	MYO9A
114882	UPS	0.6146	OSBPL8
302	UPS	0.5254	ANXA2
287	Intracellular	0.5876	ANK2
308	UPS	0.5495	ANXA5
5099	Signal-peptide	0.8768	PCDH7
79718	UPS	0.513	TBL1XR1
302	UPS	0.5254	ANXA2
4853	Intracellular	0.6247	NOTCH2
25925	Intracellular	0.5031	ZNF521
23743	Intracellular	0.9345	BHMT2
3910	Intracellular	0.7166	LAMA4
3516	Intracellular	0.9345	RBPJ
100133941	Signal-peptide	0.9994	CD24
5046	Signal-peptide	0.9703	PCSK6
10111	Intracellular	0.6847	RAD50
91351	UPS	0.5987	DDX60L
79718	UPS	0.6349	TBL1XR1
10159	UPS	0.5519	ATP6AP2
1203	UPS	0.6348	CLN5
29899	Intracellular	0.5681	GPSM2
7003	UPS	0.6364	TEAD1
6810	Intracellular	0.9345	STX4
2734	Signal-peptide	0.9959	GLG1
1303	UPS	0.5962	COL12A1
123920	Transmembrane	0.6882	CMTM3
5290	Intracellular	0.5454	PIK3CA
51421	Intracellular	0.9343	AMOTL2
57545	Intracellular	0.8906	CC2D2A
1729	Intracellular	0.5218	DIAPH1
25891	Intracellular	0.5474	PAMR1
10907	Intracellular	0.9345	TXNL4A
64750	UPS	0.5374	SMURF2
4692	Intracellular	0.5918	NDN
23155	Signal-peptide	0.9471	CLCC1
8869	Intracellular	0.9328	ST3GAL5
1495	Intracellular	0.9345	CTNNA1
47	UPS	0.5004	ACLY
6605	Intracellular	0.7208	SMARCE1
64854	UPS	0.508	USP46
5802	Signal-peptide	0.8824	PTPRS
25987	Signal-peptide	0.9348	TSKU
9367	Intracellular	0.5935	RAB9A
2673	Intracellular	0.9345	GFPT1
27327	Intracellular	0.6962	TNRC6A
10417	Signal-peptide	0.8357	SPON2
10342	Intracellular	0.6966	TFG
4046	UPS	0.5521	LSP1
1513	Signal-peptide	0.7745	CTSK
652	Signal-peptide	0.8962	BMP4
1495	UPS	0.5281	CTNNA1
80184	Intracellular	0.5877	CEP290
8754	Signal-peptide	0.8413	ADAM9
6595	Intracellular	0.5899	SMARCA2
29940	Signal-peptide	0.982	DSE
10350	Transmembrane	0.9651	ABCA9
4782	Intracellular	0.7151	NFIC
2530	Transmembrane	0.9941	FUT8
9122	Transmembrane	0.9954	SLC16A4
91252	Signal-peptide	0.6487	SLC39A13
55198	Intracellular	0.5374	APPL2
57545	Intracellular	0.8764	CC2D2A
38	Intracellular	0.5066	ACAT1
23345	Transmembrane	0.5211	SYNE1
29091	UPS	0.5522	STXBP6
8910	Intracellular	0.9343	SGCE
4090	UPS	0.5238	SMAD5
6595	UPS	0.5185	SMARCA2
5783	Intracellular	0.5661	PTPN13
23155	Signal-peptide	0.9471	CLCC1
57551	Intracellular	0.8026	TAOK1
51495	Intracellular	0.5128	HACD3
79071	Transmembrane	0.8481	ELOVL6
29899	Intracellular	0.5758	GPSM2
667	Intracellular	0.9328	DST
5104	Signal-peptide	0.9961	SERPINA5
285753	UPS	0.614	CEP57L1
83989	UPS	0.571	FAM172A
1622	UPS	0.6367	DBI
9353	Intracellular	0.6435	SLIT2
26268	UPS	0.552	FBXO9
3454	Signal-peptide	0.7171	IFNAR1
4054	Intracellular	0.592	LTBP3
2186	UPS	0.615	BPTF
3572	Signal-peptide	0.8879	IL6ST
161176	Intracellular	0.8763	SYNE3
7328	Intracellular	0.5013	UBE2H
2273	Signal-peptide	0.658	FHL1
25890	Intracellular	0.9345	ABI3BP
1495	UPS	0.5325	CTNNA1
8500	Intracellular	0.8798	PPFIA1
22998	Intracellular	0.9345	LIMCH1
5376	Transmembrane	0.7469	PMP22
10956	Signal-peptide	0.9964	OS9
114882	Intracellular	0.6902	OSBPL8
4781	Intracellular	0.699	NFIB
284207	Signal-peptide	0.999	METRNL
4763	UPS	0.5506	NF1
55769	Intracellular	0.9343	ZNF83
114327	Intracellular	0.5681	EFHC1
2037	Intracellular	0.5082	EPB41L2
5066	Signal-peptide	0.8484	PAM
10645	Intracellular	0.7318	CAMKK2
51604	Signal-peptide	0.9749	PIGT
4782	Intracellular	0.7152	NFIC
27314	UPS	0.5389	RAB30
710	Signal-peptide	0.9999	SERPING1
25959	Intracellular	0.5737	KANK2
11099	Intracellular	0.9343	PTPN21
4784	Intracellular	0.9327	NFIX
80381	Signal-peptide	0.5294	CD276
80765	Intracellular	0.9327	STARD5
715	Signal-peptide	0.7067	C1R
29123	Intracellular	0.6325	ANKRD11
10645	UPS	0.5031	CAMKK2
9353	Intracellular	0.9344	SLIT2
3899	Intracellular	0.7333	AFF3
6925	Intracellular	0.5851	TCF4
5238	Intracellular	0.502	PGM3
4853	Intracellular	0.5515	NOTCH2
8910	Intracellular	0.9343	SGCE
1191	Signal-peptide	0.9793	CLU
10159	Signal-peptide	0.911	ATP6AP2
23090	Intracellular	0.5366	ZNF423
22872	UPS	0.5096	SEC31A
8405	UPS	0.6183	SPOP
114882	Intracellular	0.5005	OSBPL8
9945	Signal-peptide	0.4646	GFPT2
7360	UPS	0.6034	UGP2
23236	UPS	0.5312	PLCB1
23155	Signal-peptide	0.9471	CLCC1
114882	Intracellular	0.5977	OSBPL8
7343	Intracellular	0.9345	UBTF
3074	UPS	0.5712	HEXB
79057	Transmembrane	0.9999	PRRG3
91351	UPS	0.5982	DDX60L
23321	Intracellular	0.5701	TRIM2
1107	Intracellular	0.6539	CHD3
710	Signal-peptide	0.9997	SERPING1
26053	Intracellular	0.8765	AUTS2
6302	UPS	0.6183	TSPAN31
10755	Intracellular	0.5921	GIPC1
92140	Transmembrane	0.9894	MTDH
862	UPS	0.5508	RUNX1T1
7905	Transmembrane	0.8558	REEP5
83700	Transmembrane	0.4153	JAM3
57149	Intracellular	0.9131	LYRM1
259217	Intracellular	0.5953	HSPA12A
284207	Intracellular	0.9345	METRNL
440275	UPS	0.5297	EIF2AK4
2737	UPS	0.614	GLI3
64167	Transmembrane	0.7737	ERAP2
3953	Signal-peptide	0.3968	LEPR
1534	Transmembrane	0.5331	CYB561
2802	Intracellular	0.5953	GOLGA3
29940	Signal-peptide	0.982	DSE
23543	UPS	0.5947	RBFOX2
7204	Intracellular	0.716	TRIO
4155	Intracellular	0.9345	MBP
27327	UPS	0.6142	TNRC6A
23362	UPS	0.5521	PSD3
23345	Transmembrane	0.9132	SYNE1
55186	Intracellular	0.5048	SLC25A36
9839	Intracellular	0.9328	ZEB2
821	Signal-peptide	0.9982	CANX
23543	Intracellular	0.6975	RBFOX2
1315	Transmembrane	0.5927	COPB1
1580	Transmembrane	0.9324	CYP4B1
54431	UPS	0.5565	DNAJC10
2992	UPS	0.6262	GYG1
5529	Intracellular	0.5644	PPP2R5E
140885	Signal-peptide	0.9409	SIRPA
93621	Intracellular	0.9344	MRFAP1
9322	Intracellular	0.9345	TRIP10
55667	Intracellular	0.5184	DENND4C
821	Signal-peptide	1	CANX
2530	Intracellular	0.5476	FUT8
5802	Signal-peptide	0.8824	PTPRS
862	Intracellular	0.9345	RUNX1T1
5176	UPS	0.5522	SERPINF1
2879	Intracellular	0.594	GPX4
8522	Intracellular	0.5753	GAS7
4212	UPS	0.6033	MEIS2
80230	UPS	0.5752	RUFY1
3611	Intracellular	0.5986	ILK
11328	UPS	0.5971	FKBP9
2037	Intracellular	0.5873	EPB41L2
57562	Intracellular	0.8648	CEP126
4140	Intracellular	0.8796	MARK3
287	Intracellular	0.5836	ANK2
9520	Intracellular	0.9328	NPEPPS
9353	Intracellular	0.5922	SLIT2
6605	UPS	0.5137	SMARCE1
7168	Intracellular	0.9345	TPM1
8500	UPS	0.5487	PPFIA1
7846	UPS	0.5595	TUBA1A
55011	UPS	0.513	PIH1D1
85440	UPS	0.5506	DOCK7
51566	Transmembrane	0.7194	ARMCX3
1073	UPS	0.6365	CFL2
2548	UPS	0.5583	GAA
2200	Intracellular	0.6797	FBN1
9358	Intracellular	0.6131	ITGBL1
1793	Intracellular	0.7166	DOCK1
3983	Intracellular	0.6661	ABLIM1
27314	UPS	0.5494	RAB30
5125	Intracellular	0.5723	PCSK5
23090	Intracellular	0.5032	ZNF423
10367	UPS	0.5521	MICU1
9652	UPS	0.5504	TTC37
23499	Intracellular	0.5649	MACF1
4040	UPS	0.6182	LRP6
324	Intracellular	0.7341	APC
10169	Intracellular	0.9345	SERF2
79770	UPS	0.6182	TXNDC15
23324	Signal-peptide	0.9	MAN2B2
5348	Transmembrane	0.9559	FXYD1
3516	Intracellular	0.9345	RBPJ
1312	UPS	0.6004	COMT
302	UPS	0.5363	ANXA2
9659	Intracellular	0.9345	PDE4DIP
287	Intracellular	0.5285	ANK2
57551	UPS	0.5727	TAOK1
826	UPS	0.5595	CAPNS1
831	Intracellular	0.765	CAST
378	UPS	0.5692	ARF4
23321	Intracellular	0.5834	TRIM2
5046	Signal-peptide	0.9703	PCSK6
7148	Signal-peptide	0.9978	TNXB
8910	Signal-peptide	0.4397	SGCE
9659	Intracellular	0.9345	PDE4DIP
54532	UPS	0.5709	USP53
23136	UPS	0.5891	EPB41L3
9612	Intracellular	0.9345	NCOR2
10404	Signal-peptide	0.5426	CPQ
23321	Intracellular	0.5834	TRIM2
64397	Intracellular	0.7336	ZNF106
5354	Transmembrane	0.9287	PLP1
54495	UPS	0.6191	TMX3
51109	Signal-peptide	0.9574	RDH11
1277	Intracellular	0.9343	COL1A1
2260	Signal-peptide	0.9126	FGFR1
170463	Intracellular	0.6134	SSBP4
23321	Intracellular	0.5834	TRIM2
144165	UPS	0.5806	PRICKLE1
4781	Intracellular	0.7146	NFIB
160418	Transmembrane	0.6085	TMTC3
256158	Signal-peptide	0.8677	HMCN2
83641	Intracellular	0.578	FAM107B
826	Transmembrane	0.4256	CAPNS1
871	Signal-peptide	0.9941	SERPINH1
59342	Signal-peptide	0.9496	SCPEP1
23090	Intracellular	0.5032	ZNF423
9260	Intracellular	0.8894	PDLIM7
170463	Intracellular	0.6134	SSBP4
57494	Intracellular	0.9327	RIMKLB
3516	Intracellular	0.9345	RBPJ
23603	UPS	0.5692	CORO1C
9201	Intracellular	0.5621	DCLK1
5176	Signal-peptide	0.9887	SERPINF1
831	Intracellular	0.7648	CAST
107	UPS	0.5494	ADCY1
10609	Signal-peptide	0.9238	P3H4
6595	Intracellular	0.5953	SMARCA2
3796	UPS	0.578	KIF2A
8910	UPS	0.5441	SGCE
51604	Signal-peptide	0.9749	PIGT
26136	UPS	0.6367	TES
1601	Intracellular	0.6776	DAB2
55625	Transmembrane	0.592	ZDHHC7
118429	UPS	0.5401	ANTXR2
53838	Signal-peptide	0.9919	C11orf24
259217	Intracellular	0.5126	HSPA12A
83700	Intracellular	0.9328	JAM3
57545	Intracellular	0.9345	CC2D2A
7905	Transmembrane	0.9937	REEP5
5862	Intracellular	0.6119	RAB2A
831	Intracellular	0.5194	CAST
8869	Transmembrane	0.9667	ST3GAL5
1734	UPS	0.6368	DIO2
208	Intracellular	0.5503	AKT2
9839	Intracellular	0.5613	ZEB2
23262	Intracellular	0.706	PPIP5K2
831	Signal-peptide	0.5309	CAST
51474	Intracellular	0.6245	LIMA1
10579	Intracellular	0.544	TACC2
64397	Intracellular	0.6422	ZNF106
57088	Intracellular	0.5091	PLSCR4
26053	Intracellular	0.8765	AUTS2
8522	Intracellular	0.5655	GAS7
85004	Intracellular	0.9345	RERG
64324	Intracellular	0.7175	NSD1
23621	Intracellular	0.5081	BACE1
9194	Transmembrane	0.7503	SLC16A7
29123	Intracellular	0.6135	ANKRD11
5325	UPS	0.5504	PLAGL1
166929	UPS	0.5768	SGMS2
9122	Transmembrane	0.9999	SLC16A4
51226	UPS	0.5518	COPZ2
7084	UPS	0.6147	TK2
23090	Intracellular	0.5032	ZNF423
377	UPS	0.5737	ARF3
9748	UPS	0.5519	SLK
862	UPS	0.5398	RUNX1T1
57489	Intracellular	0.8618	ODF2L
8910	Intracellular	0.5566	SGCE
112476	Intracellular	0.5529	PRRT2
9865	Signal-peptide	0.8646	TRIL
91653	Signal-peptide	0.7009	BOC
60492	UPS	0.5522	CCDC90B
302	Intracellular	0.6114	ANXA2
287	UPS	0.5949	ANK2
5965	UPS	0.6365	RECQL
29899	Intracellular	0.5713	GPSM2
5742	Signal-peptide	0.9999	PTGS1
4681	Signal-peptide	0.7864	NBL1
5707	Intracellular	0.5011	PSMD1
79770	Intracellular	0.561	TXNDC15
862	Intracellular	0.595	RUNX1T1
168667	Intracellular	0.7003	BMPER
23187	Intracellular	0.8794	PHLDB1
6595	Signal-peptide	0.8828	SMARCA2
83871	Intracellular	0.9344	RAB34
821	Signal-peptide	0.9982	CANX
10765	UPS	0.5728	KDM5B
118	Intracellular	0.7305	ADD1
5156	Signal-peptide	0.697	PDGFRA
665	UPS	0.6368	BNIP3L
5376	Transmembrane	0.7469	PMP22
80184	Intracellular	0.6856	CEP290
5493	Intracellular	0.8798	PPL
3223	Intracellular	0.5385	HOXC6
7345	UPS	0.6365	UCHL1
51347	UPS	0.6177	TAOK3
8910	Intracellular	0.7088	SGCE
9537	UPS	0.5525	TP53I11
23597	Intracellular	0.9345	ACOT9
8910	Intracellular	0.9343	SGCE
51071	Intracellular	0.9345	DERA
10159	Signal-peptide	0.911	ATP6AP2
1495	Intracellular	0.7338	CTNNA1
51433	UPS	0.595	ANAPC5
6302	Transmembrane	0.6911	TSPAN31
51768	Intracellular	0.5354	TM7SF3
26060	UPS	0.6028	APPL1
208	UPS	0.5293	AKT2
862	Intracellular	0.9345	RUNX1T1
10073	UPS	0.6191	SNUPN
6934	Intracellular	0.7328	TCF7L2
7168	Intracellular	0.9345	TPM1
22872	Intracellular	0.6456	SEC31A
26057	Intracellular	0.6919	ANKRD17
55769	Intracellular	0.5038	ZNF83
85458	UPS	0.5915	DIXDC1
287	Intracellular	0.5838	ANK2
8910	Intracellular	0.5597	SGCE
80184	Intracellular	0.6856	CEP290
54757	UPS	0.5518	FAM20A
51768	Signal-peptide	0.7825	TM7SF3
4017	Signal-peptide	0.8357	LOXL2
29940	Signal-peptide	0.982	DSE
23074	UPS	0.614	UHRF1BP1L
168667	Intracellular	0.7002	BMPER
3959	Signal-peptide	0.9997	LGALS3BP
27327	Intracellular	0.6807	TNRC6A
79022	Intracellular	0.9343	TMEM106C
29123	Intracellular	0.6323	ANKRD11
1636	UPS	0.5699	ACE
7360	UPS	0.6034	UGP2
977	Transmembrane	0.9904	CD151
10540	UPS	0.5919	DCTN2
51495	Transmembrane	0.9922	HACD3
9276	UPS	0.5066	COPB2
112476	Intracellular	0.5953	PRRT2
302	UPS	0.5297	ANXA2
29899	Intracellular	0.5713	GPSM2
23085	Intracellular	0.8567	ERC1
4781	UPS	0.5368	NFIB
821	Signal-peptide	0.9982	CANX
5104	Signal-peptide	0.998	SERPINA5
5046	Signal-peptide	0.9703	PCSK6
112476	UPS	0.5716	PRRT2
6645	Intracellular	0.9343	SNTB2
5063	Intracellular	0.5379	PAK3
4784	Intracellular	0.7138	NFIX
168002	Intracellular	0.8761	DACT2
81790	Transmembrane	0.9989	RNF170
54495	UPS	0.6368	TMX3
79600	Signal-peptide	0.9989	TCTN1
112476	Intracellular	0.6706	PRRT2
25891	Signal-peptide	0.9043	PAMR1
51582	UPS	0.5951	AZIN1
54510	Intracellular	0.9343	PCDH18
10342	UPS	0.5728	TFG
10184	Transmembrane	0.7156	LHFPL2
9732	Intracellular	0.717	DOCK4
27314	UPS	0.5947	RAB30
4155	Intracellular	0.9345	MBP
84061	Signal-peptide	0.76	MAGT1
302	UPS	0.5254	ANXA2
9194	Transmembrane	0.9422	SLC16A7
7289	UPS	0.57	TULP3
2273	UPS	0.6367	FHL1
5476	Signal-peptide	1	CTSA
2934	Intracellular	0.6245	GSN
4155	Intracellular	0.9345	MBP
55885	UPS	0.5485	LMO3
60492	Intracellular	0.9345	CCDC90B
26227	UPS	0.5306	PHGDH
23136	UPS	0.5318	EPB41L3
8405	UPS	0.5298	SPOP
114876	Intracellular	0.9343	OSBPL1A
10367	Transmembrane	0.6272	MICU1
23515	UPS	0.5721	MORC3
23321	UPS	0.5129	TRIM2
23155	Signal-peptide	0.9471	CLCC1
51150	Signal-peptide	0.7357	SDF4
5046	Intracellular	0.5306	PCSK6
85004	Intracellular	0.9345	RERG
8869	Intracellular	0.9328	ST3GAL5
79022	Intracellular	0.9343	TMEM106C
7041	Intracellular	0.5836	TGFB1I1
6645	Intracellular	0.9342	SNTB2
23022	Intracellular	0.6447	PALLD
80205	Intracellular	0.6116	CHD9
5238	UPS	0.5941	PGM3
80821	UPS	0.5702	DDHD1
79022	Intracellular	0.9343	TMEM106C
10755	UPS	0.614	GIPC1
4649	Intracellular	0.5695	MYO9A
6603	Intracellular	0.6398	SMARCD2
5087	Intracellular	0.6311	PBX1
308	Intracellular	0.9343	ANXA5
894	UPS	0.5477	CCND2
7084	Intracellular	0.6188	TK2
22998	Intracellular	0.9345	LIMCH1
2530	Transmembrane	0.7954	FUT8
2969	Intracellular	0.9345	GTF2I
84255	Intracellular	0.6053	SLC37A3
5376	Transmembrane	0.7469	PMP22
54793	UPS	0.5348	KCTD9
8869	Intracellular	0.5657	ST3GAL5
79763	Intracellular	0.8592	ISOC2
25923	Intracellular	0.514	ATL3
60	UPS	0.5347	ACTB
6925	Intracellular	0.5759	TCF4
259217	UPS	0.5801	HSPA12A
826	Transmembrane	0.4256	CAPNS1
57545	Intracellular	0.9345	CC2D2A
3516	Intracellular	0.9345	RBPJ
1495	UPS	0.5296	CTNNA1
23321	Intracellular	0.5208	TRIM2
116039	UPS	0.5506	OSR2
9747	UPS	0.5993	TCAF1
94	Signal-peptide	0.9795	ACVRL1
55022	Intracellular	0.5408	PID1
51673	Intracellular	0.5784	TPPP3
8754	Signal-peptide	0.8413	ADAM9
9871	UPS	0.5502	SEC24D
80230	UPS	0.5752	RUFY1
10897	UPS	0.5721	YIF1A
831	UPS	0.5913	CAST
967	Transmembrane	0.856	CD63
23321	Intracellular	0.5828	TRIM2
8869	Intracellular	0.9328	ST3GAL5
7058	Signal-peptide	0.9986	THBS2
287	Intracellular	0.5817	ANK2
977	Transmembrane	0.9998	CD151
5476	Signal-peptide	1	CTSA
1675	Signal-peptide	0.8966	CFD
6050	Intracellular	0.5759	RNH1
79022	UPS	0.5402	TMEM106C
439921	UPS	0.5543	MXRA7
6925	Intracellular	0.5869	TCF4
1073	UPS	0.6364	CFL2
51347	Intracellular	0.9345	TAOK3
6605	Intracellular	0.9345	SMARCE1
8425	Intracellular	0.6423	LTBP4
51226	UPS	0.6181	COPZ2
894	UPS	0.5477	CCND2
6709	UPS	0.6368	SPTAN1
47	UPS	0.5729	ACLY
208	Intracellular	0.9344	AKT2
8910	Intracellular	0.9343	SGCE
57545	Intracellular	0.8795	CC2D2A
7077	UPS	0.6368	TIMP2
51429	Intracellular	0.5683	SNX9
8754	Intracellular	0.6236	ADAM9
710	Signal-peptide	0.9999	SERPING1
9839	UPS	0.6138	ZEB2
10513	Intracellular	0.9326	APPBP2
10897	Transmembrane	0.6619	YIF1A
22905	UPS	0.549	EPN2
55737	Transmembrane	0.636	VPS35
1107	Intracellular	0.9345	CHD3
4218	UPS	0.55	RAB8A
10579	Intracellular	0.8644	TACC2
10540	UPS	0.5736	DCTN2
7084	Intracellular	0.9328	TK2
51495	Transmembrane	0.9922	HACD3
4681	Signal-peptide	0.7864	NBL1
5434	Intracellular	0.9345	POLR2E
8869	Intracellular	0.9345	ST3GAL5
5104	Signal-peptide	0.9961	SERPINA5
10493	Transmembrane	0.6235	VAT1
871	Signal-peptide	0.9556	SERPINH1
6876	UPS	0.552	TAGLN
5707	Intracellular	0.5011	PSMD1
224	UPS	0.5046	ALDH3A2
3516	Intracellular	0.6991	RBPJ
10160	Intracellular	0.6353	FARP1
64393	Intracellular	0.5653	ZMAT3
871	Signal-peptide	0.9941	SERPINH1
51573	UPS	0.5504	GDE1
170463	Intracellular	0.6236	SSBP4
79718	Intracellular	0.6587	TBL1XR1
8910	Intracellular	0.547	SGCE
1476	UPS	0.5734	CSTB
23321	Intracellular	0.5834	TRIM2
23345	UPS	0.5735	SYNE1
8445	UPS	0.5951	DYRK2
1601	UPS	0.5916	DAB2
287	Intracellular	0.5835	ANK2
6925	Intracellular	0.5935	TCF4
80381	Signal-peptide	0.5294	CD276
1066	UPS	0.6185	CES1
79600	Signal-peptide	0.9989	TCTN1
23085	Intracellular	0.7718	ERC1
123920	Transmembrane	0.907	CMTM3
4925	UPS	0.5727	NUCB2
9659	UPS	0.57	PDE4DIP
9135	Intracellular	0.5886	RABEP1
123803	UPS	0.571	NTAN1
66005	Intracellular	0.9345	CHID1
4090	UPS	0.609	SMAD5
29123	Intracellular	0.6135	ANKRD11
23085	UPS	0.5776	ERC1
23262	Intracellular	0.8034	PPIP5K2
80205	Intracellular	0.7898	CHD9
55625	Transmembrane	0.99	ZDHHC7
7084	Intracellular	0.9328	TK2
2534	UPS	0.6183	FYN
1191	Signal-peptide	0.9793	CLU
23022	UPS	0.574	PALLD
5829	Intracellular	0.5579	PXN
3223	Intracellular	0.9343	HOXC6
7360	UPS	0.614	UGP2
27314	Intracellular	0.9342	RAB30
5376	Transmembrane	0.7469	PMP22
23136	UPS	0.5918	EPB41L3
2273	UPS	0.571	FHL1
3703	Transmembrane	0.789	STT3A
5257	Intracellular	0.9326	PHKB
55351	Intracellular	0.7541	STK32B
25890	Transmembrane	0.6045	ABI3BP
54477	Intracellular	0.7345	PLEKHA5
7360	UPS	0.6172	UGP2
29123	Intracellular	0.6126	ANKRD11
57125	Intracellular	0.9326	PLXDC1
114876	UPS	0.5558	OSBPL1A
170463	Transmembrane	0.4971	SSBP4
439921	Intracellular	0.5452	MXRA7
66005	Signal-peptide	0.998	CHID1
5099	Signal-peptide	0.8768	PCDH7
64750	UPS	0.571	SMURF2
55194	Transmembrane	0.9927	EVA1B
23321	Intracellular	0.9345	TRIM2
23155	Signal-peptide	0.9471	CLCC1
208	Intracellular	0.9345	AKT2
23345	Intracellular	0.5459	SYNE1
55809	Intracellular	0.5259	TRERF1
287	Intracellular	0.5866	ANK2
23321	Intracellular	0.5831	TRIM2
128	UPS	0.5952	ADH5
8082	Transmembrane	0.9878	SSPN
